name,latitude,longitude
DEYI SECONDARY SCHOOL,1.36599702567717,103.852545772422
EAST SPRING SECONDARY SCHOOL,1.35622508992581,103.960640700298
GEYLANG METHODIST SCHOOL (SECONDARY),1.31764900474601,103.882661129303
GREENRIDGE SECONDARY SCHOOL,1.375600053443,103.763998914082
OUTRAM SECONDARY SCHOOL,1.28651357464735,103.837127264403
PASIR RIS SECONDARY SCHOOL,1.35422732653396,103.948962626204
RIVERSIDE SECONDARY SCHOOL,1.44110157139127,103.78830823641
WESTWOOD SECONDARY SCHOOL,1.35373698510994,103.701772102139
YISHUN TOWN SECONDARY SCHOOL,1.43232156717386,103.838094226361
YUHUA SECONDARY SCHOOL,1.34718626876968,103.722687235839
FUHUA SECONDARY SCHOOL,1.34701408913756,103.72652089832
GREENDALE SECONDARY SCHOOL,1.39696019936894,103.91170014084
JUYING SECONDARY SCHOOL,1.3387227734133,103.687310264575
SENG KANG SECONDARY SCHOOL,1.38659683143747,103.898365036709
TAMPINES SECONDARY SCHOOL,1.34926094811197,103.944263709507
UNITY SECONDARY SCHOOL,1.40001524119441,103.74602091483
WEST SPRING SECONDARY SCHOOL,1.38782283303782,103.760128840155
WOODLANDS RING SECONDARY SCHOOL (U/C),1.43648894729939,103.800148469692
HONG KAH SECONDARY SCHOOL,1.35166667056342,103.727083852629
SENGKANG SECONDARY SCHOOL,1.38652129134849,103.898365549236
ST ANDREW'S SCHOOL (SECONDARY),1.33069360968075,103.866249138562
